bill_id,date,chamber,sequence,action
1989572,2025-03-28,Council,7,"Act A26-0032 Published in DC Register Vol 72 and Page 003334, Expires on Jun 18, 2025"
1989578,2025-03-03,Council,1,"Introduced in Office of the Secretary"
1989578,2025-03-04,Council,2,"Retained by the Council"
1989578,2025-03-04,Council,3,"Final Reading"
1989578,2025-03-04,Council,4,"Approved with Resolution Number R26-0054"
1989578,2025-03-14,Council,5,"Resolution R26-0054, Effective from Mar 04, 2025 Published in DC Register Vol 72 and Page 002689"
1989583,2025-02-27,Council,1,"Introduced in Office of the Secretary"
1989583,2025-03-04,Council,2,"Referred to Committee on Committee of the Whole"
1989583,2025-03-07,Council,3,"Notice of Intent to Act on PR26-0094 Published in the DC Register"
1989588,2025-02-26,Council,1,"Introduced in Office of the Secretary"
1989588,2025-03-04,Council,2,"Retained by the Council"
1989588,2025-03-04,Council,3,"Final Reading, CC"
1989588,2025-03-11,Council,4,"Transmitted to Mayor, Response Due on March 25, 2025"
1989588,2025-03-20,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0028, Expires on Jun 18, 2025"
1989588,2025-03-20,Council,6,"Returned from Mayor"
1989588,2025-03-28,Council,7,"Act A26-0028 Published in DC Register Vol 72 and Page 003322, Expires on Jun 18, 2025"
1989599,2025-02-27,Council,1,"Introduced in Office of the Secretary"
1989599,2025-03-04,Council,2,"Referred to Committee on Public Works and Operations"
1989599,2025-03-07,Council,3,"Notice of Intent to Act on B26-0156 Published in the DC Register"
1989633,2025-02-28,Council,1,"Introduced in Office of the Secretary"
1989633,2025-02-28,Council,2,"Referred to Committee on Committee of the Whole"
1989633,2025-03-07,Council,3,"Notice of Intent to Act on B26-0160 Published in the DC Register"
1989633,2025-06-11,Council,4,"Notice of Public Hearing Published in the DC Register"
1989633,2025-06-13,Council,5,"Notice of Public Hearing Published in the DC Register"
1989633,2025-07-03,Council,6,"Public Hearing Held"
1989671,2025-02-28,Council,1,"Introduced in Office of the Secretary"
1989671,2025-03-04,Council,2,"Referred to Committee on Judiciary and Public Safety"
1989671,2025-03-07,Council,3,"Notice of Intent to Act on PR26-0108 Published in the DC Register"
1989671,2025-03-18,Council,4,"Referred to Committee on Judiciary and Public Safety"
1989671,2025-03-28,Council,5,"Referred to Committee on Judiciary and Public Safety"
1989671,2025-03-31,Council,6,"Roundtable Hearing Held"
1989671,2025-04-22,Council,7,"Notice of Public Hearing Published in the DC Register"
1989709,2025-02-28,Council,1,"Introduced in Office of the Secretary"
1989709,2025-03-04,Council,2,"Referred to Committee on Facilities"
1989709,2025-03-07,Council,3,"Notice of Intent to Act on B26-0157 Published in the DC Register"
1989745,2025-03-03,Council,1,"Introduced in Office of the Secretary"
1989745,2025-03-04,Council,2,"Retained by the Council"
1989745,2025-03-04,Council,3,"Final Reading, CC"
1989745,2025-03-11,Council,4,"Transmitted to Mayor, Response Due on March 25, 2025"
1989745,2025-03-21,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0036, Expires on Jun 19, 2025"
1989745,2025-03-24,Council,6,"Returned from Mayor"
1989745,2025-03-28,Council,7,"Act A26-0036 Published in DC Register Vol 72 and Page 003343, Expires on Jun 19, 2025"
1989788,2025-02-28,Council,1,"Introduced in Office of the Secretary"
1989788,2025-03-04,Council,2,"Referred to Committee on Facilities"
1989788,2025-03-07,Council,3,"Notice of Intent to Act on B26-0161 Published in the DC Register"
1989827,2025-02-26,Council,1,"Introduced in Office of the Secretary"
1989827,2025-03-04,Council,2,"Retained by the Council"
1989827,2025-03-04,Council,3,"Final Reading, CC"
1989827,2025-03-04,Council,4,"Approved with Resolution Number R26-0049"
1989827,2025-03-14,Council,5,"Resolution R26-0049, Effective from Mar 04, 2025 Published in DC Register Vol 72 and Page 002674"
1989865,2025-02-28,Council,1,"Introduced in Office of the Secretary"
1989865,2025-03-04,Council,2,"Referred to Committee on Business and Economic Development"
1989865,2025-03-07,Council,3,"Notice of Intent to Act on B26-0159 Published in the DC Register"
1989865,2025-03-18,Council,4,"Referred to Committee on Health"
1989865,2025-03-28,Council,5,"Referred to Committee on Health"
1989903,2025-02-26,Council,1,"Introduced in Office of the Secretary"
1989903,2025-03-04,Council,2,"Retained by the Council"
1989903,2025-03-04,Council,3,"Final Reading, CC"
1989903,2025-03-11,Council,4,"Transmitted to Mayor, Response Due on March 25, 2025"
1989903,2025-03-21,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0037, Expires on Jun 19, 2025"
1989903,2025-03-24,Council,6,"Returned from Mayor"
1989903,2025-03-28,Council,7,"Act A26-0037 Published in DC Register Vol 72 and Page 003345, Expires on Jun 19, 2025"
1989944,2025-02-28,Council,1,"Introduced in Office of the Secretary"
1989944,2025-03-04,Council,2,"Retained by the Council"
1989944,2025-03-04,Council,3,"McDuffie and Mendelson (Amendment in the Nature of a Substitute)"
1989944,2025-03-04,Council,4,"First Reading"
1989944,2025-03-07,Council,5,"Notice of Intent to Act on B26-0163 Published in the DC Register"
1989944,2025-04-01,Council,6,"Final Reading, CC"
1989944,2025-04-07,Council,7,"Transmitted to Mayor, Response Due on April 22, 2025"
1989944,2025-04-22,Council,8,"Signed by the Mayor and Enacted with Act Number A26-0047"
1989944,2025-04-22,Council,9,"Returned from Mayor"
1989944,2025-04-25,Council,10,"Act A26-0047 Published in DC Register Vol 72 and Page 004892"
1989944,2025-04-28,Council,11,"Transmitted to Congress"
1989944,2025-06-20,Council,12,"Law L26-0010, Effective from Jun 10, 2025 Published in DC Register Vol 72 and Page 006764, Expires on Jan 21, 2026"
1989982,2025-02-28,Council,1,"Introduced in Office of the Secretary"
1989982,2025-03-04,Council,2,"Retained by the Council"
1989982,2025-03-04,Council,3,"ANS (McDuffie and Mendelson)"
1989982,2025-03-04,Council,4,"Final Reading"
1989982,2025-03-11,Council,5,"Transmitted to Mayor, Response Due on March 25, 2025"
1989982,2025-03-21,Council,6,"Signed by the Mayor and Enacted with Act Number A26-0038, Expires on Jun 19, 2025"
1989982,2025-03-24,Council,7,"Returned from Mayor"
1989982,2025-03-28,Council,8,"Act A26-0038 Published in DC Register Vol 72 and Page 003347, Expires on Jun 19, 2025"
1990021,2025-02-28,Council,1,"Introduced in Office of the Secretary"
1990021,2025-03-04,Council,2,"Referred to Committee on Committee of the Whole"
1990021,2025-03-07,Council,3,"Notice of Intent to Act on B26-0158 Published in the DC Register"
1990060,2025-02-28,Council,1,"Introduced in Office of the Secretary"
1990060,2025-03-04,Council,2,"Retained by the Council"
1990060,2025-03-04,Council,3,"Final Reading"
1990060,2025-03-04,Council,4,"Approved with Resolution Number R26-0056"
1990060,2025-03-14,Council,5,"Resolution R26-0056, Effective from Mar 04, 2025 Published in DC Register Vol 72 and Page 002692"
1992715,2025-03-03,Council,1,"Introduced in Office of the Secretary"
1992715,2025-03-12,Council,2,"Notice of Public Hearing Published in the DC Register"
1992715,2025-03-14,Council,3,"Notice of Intent to Act on PR26-0117 Published in the DC Register"
